21,Diagonal_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
22,Diagonal_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
23,Diagonal_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
24,Diagonal_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
25,Diagonal_enx_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
26,Diagonal_enx_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
27,Diagonal_enx_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
28,Diagonal_enx_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
29,Diagonal_enx_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
30,Diagonal_enx_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
31,Diagonal_eny_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
32,Diagonal_eny_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
33,Diagonal_eny_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
34,Diagonal_eny_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
35,Diagonal_eny_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
36,Diagonal_eny_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
37,DiagonalRot_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
38,DiagonalRot_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
39,DiagonalRot_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
40,DiagonalRot_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
41,DiagonalRot_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
42,DiagonalRot_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
43,DiagonalRot_enx_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
44,DiagonalRot_enx_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
45,DiagonalRot_enx_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
46,DiagonalRot_enx_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
47,DiagonalRot_enx_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
48,DiagonalRot_enx_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
49,DiagonalRot_eny_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
50,DiagonalRot_eny_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
51,DiagonalRot_eny_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
52,DiagonalRot_eny_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
53,DiagonalRot_eny_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
54,DiagonalRot_eny_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
55,Gauss_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
56,Gauss_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
57,Gauss_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
58,Gauss_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
59,Gauss_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
60,Gauss_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
61,Gauss_enx_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
62,Gauss_enx_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
63,Gauss_enx_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
64,Gauss_enx_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
65,Gauss_enx_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
66,Gauss_enx_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
67,Gauss_eny_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
68,Gauss_eny_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
69,Gauss_eny_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
70,Gauss_eny_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
71,Gauss_eny_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
72,Gauss_eny_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
73,Parcel_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
74,Parcel_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
75,Parcel_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
76,Parcel_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
77,Parcel_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
78,Parcel_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
79,Parcel_007.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
80,Parcel_008.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
81,Parcel_009.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
82,Parcel_010.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
83,Parcel_011.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
84,Parcel_012.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
85,Parcel_013.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
86,Parcel_014.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
87,Parcel_015.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
88,Parcel_016.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
89,Parcel_017.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
90,Parcel_018.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
91,Uniform_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
92,Uniform_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
93,Uniform_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
94,Uniform_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
95,Uniform_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
96,Uniform_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
97,Uniform_enx_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
98,Uniform_enx_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
99,Uniform_enx_003.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
100,Uniform_enx_004.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
101,Uniform_enx_005.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
102,Uniform_enx_006.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
103,Uniform_eny_001.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
104,Uniform_eny_002.csv,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
