dataset_name,sampling_budget,query_ratio,mean_accuracy
Combo_002.csv,0.0001,0.05500000000000001,0.4594412246886
Combo_002.csv,0.0005,0.05500000000000001,0.5521770859176002
Combo_002.csv,0.001,0.05500000000000001,0.5876424518628001
Combo_002.csv,0.0015,0.05500000000000001,0.6223580323819999
Combo_002.csv,0.002,0.05500000000000001,0.6446004962013
Combo_002.csv,0.0025,0.05500000000000001,0.648982293531
Combo_002.csv,0.003,0.05500000000000001,0.6538070204653
Combo_002.csv,0.0035,0.05500000000000001,0.6673239336309
Combo_002.csv,0.004,0.05500000000000001,0.6790369602150002
Combo_002.csv,0.0045,0.05500000000000001,0.6703267463572999
Combo_002.csv,0.005,0.05500000000000001,0.6787606579439001
Combo_002.csv,0.0055,0.05500000000000001,0.6814339124033
Combo_002.csv,0.006,0.05500000000000001,0.6908821473216001
Combo_002.csv,0.0065,0.05500000000000001,0.6956472036175
Combo_002.csv,0.007,0.05500000000000001,0.7029019696505999
Combo_002.csv,0.0075,0.05500000000000001,0.7013512329277
Combo_002.csv,0.008,0.05500000000000001,0.7118838868795001
Combo_002.csv,0.0085,0.05500000000000001,0.7106748557774999
Combo_002.csv,0.009,0.05500000000000001,0.7201260917857
Combo_002.csv,0.0095,0.05500000000000001,0.7236763576103001
Combo_003.csv,1e-05,0.05500000000000001,0.5124705960308
Combo_003.csv,1.5e-05,0.05500000000000001,0.5295119644199001
Combo_003.csv,2e-05,0.05500000000000001,0.5490887737063999
Combo_003.csv,3e-05,0.05500000000000001,0.5688687012383999
Combo_003.csv,4e-05,0.05500000000000001,0.5714945222850001
Combo_003.csv,5e-05,0.05500000000000001,0.5874907065575
Combo_003.csv,6e-05,0.05500000000000001,0.6010377581561
Combo_003.csv,7e-05,0.05500000000000001,0.6045178863382
Combo_003.csv,8e-05,0.05500000000000001,0.6056199586943001
Combo_003.csv,9e-05,0.05500000000000001,0.6136842459905
Combo_003.csv,0.0001,0.05500000000000001,0.6327911259254
Combo_003.csv,0.0005,0.05500000000000001,0.6970014461525
Combo_003.csv,0.001,0.05500000000000001,0.7213642953765
Combo_003.csv,0.0015,0.05500000000000001,0.7402540515296
Combo_003.csv,0.002,0.05500000000000001,0.7448522260749
Combo_003.csv,0.0025,0.05500000000000001,0.7526230263284
Combo_003.csv,0.003,0.05500000000000001,0.7489168257696001
Combo_003.csv,0.0035,0.05500000000000001,0.7692634641881
Combo_003.csv,0.004,0.05500000000000001,0.7664956793773001
Combo_003.csv,0.0045,0.05500000000000001,0.7817044216903
Combo_003.csv,0.005,0.05500000000000001,0.7822536767777001
Combo_003.csv,0.0055,0.05500000000000001,0.7913660442879
Combo_003.csv,0.006,0.05500000000000001,0.7980929352699
Combo_003.csv,0.0065,0.05500000000000001,0.7878305609231
Combo_003.csv,0.007,0.05500000000000001,0.7879738175719
Combo_003.csv,0.0075,0.05500000000000001,0.7988495118166999
Combo_003.csv,0.008,0.05500000000000001,0.804356737343
Combo_003.csv,0.0085,0.05500000000000001,0.8043380477712001
Combo_003.csv,0.009,0.05500000000000001,0.8008007010366001
Combo_003.csv,0.0095,0.05500000000000001,0.8125280584598
Combo_004.csv,1e-05,0.05500000000000001,0.6377232315446999
Combo_004.csv,1.5e-05,0.05500000000000001,0.6623080308052
Combo_004.csv,2e-05,0.05500000000000001,0.6839767843494999
Combo_004.csv,3e-05,0.05500000000000001,0.6922336600542
Combo_004.csv,4e-05,0.05500000000000001,0.7086057600998001
Combo_004.csv,5e-05,0.05500000000000001,0.715036541688
Combo_004.csv,6e-05,0.05500000000000001,0.7180458057242001
Combo_004.csv,7e-05,0.05500000000000001,0.7229417557912
Combo_004.csv,8e-05,0.05500000000000001,0.7403436046409
Combo_004.csv,9e-05,0.05500000000000001,0.7487937384101001
Combo_004.csv,0.0001,0.05500000000000001,0.7418920037947001
Combo_004.csv,0.0005,0.05500000000000001,0.8161579008952999
Combo_004.csv,0.001,0.05500000000000001,0.8354537291898
Combo_004.csv,0.0015,0.05500000000000001,0.8601026219742
Combo_004.csv,0.002,0.05500000000000001,0.8576105751692001
Combo_004.csv,0.0025,0.05500000000000001,0.8678862722887001
Combo_004.csv,0.003,0.05500000000000001,0.8759815969090999
Combo_004.csv,0.0035,0.05500000000000001,0.8792781775737
Combo_004.csv,0.004,0.05500000000000001,0.8793888795020999
Combo_004.csv,0.0045,0.05500000000000001,0.8859894435392001
Combo_004.csv,0.005,0.05500000000000001,0.8872247320043
Combo_004.csv,0.0055,0.05500000000000001,0.8906329240013999
Combo_004.csv,0.006,0.05500000000000001,0.8922236776833999
Combo_004.csv,0.0065,0.05500000000000001,0.8947984962846001
Combo_004.csv,0.007,0.05500000000000001,0.8952504286751001
Combo_004.csv,0.0075,0.05500000000000001,0.8945799534246
Combo_004.csv,0.008,0.05500000000000001,0.9005838191975
Combo_004.csv,0.0085,0.05500000000000001,0.9053826960590001
Combo_004.csv,0.009,0.05500000000000001,0.9018423265931
Combo_004.csv,0.0095,0.05500000000000001,0.9038014735787
Combo_005.csv,1e-05,0.05500000000000001,0.6097760286787001
Combo_005.csv,1.5e-05,0.05500000000000001,0.6271845844996
Combo_005.csv,2e-05,0.05500000000000001,0.6309027239126
Combo_005.csv,3e-05,0.05500000000000001,0.6589397458621999
Combo_005.csv,4e-05,0.05500000000000001,0.659531068009
Combo_005.csv,5e-05,0.05500000000000001,0.6819710655735001
Combo_005.csv,6e-05,0.05500000000000001,0.6845592830125
Combo_005.csv,7e-05,0.05500000000000001,0.6863100665857
Combo_005.csv,8e-05,0.05500000000000001,0.6954783603949999
Combo_005.csv,9e-05,0.05500000000000001,0.7027866003808001
Combo_005.csv,0.0001,0.05500000000000001,0.7141466707560999
Combo_005.csv,0.0005,0.05500000000000001,0.7668338554591
Combo_005.csv,0.001,0.05500000000000001,0.804392129226
Combo_005.csv,0.0015,0.05500000000000001,0.8146260951157999
Combo_005.csv,0.002,0.05500000000000001,0.8201386856296999
Combo_005.csv,0.0025,0.05500000000000001,0.8263241686440999
Combo_005.csv,0.003,0.05500000000000001,0.835162809901
Combo_005.csv,0.0035,0.05500000000000001,0.8396420976867001
Combo_005.csv,0.004,0.05500000000000001,0.8553381121643999
Combo_005.csv,0.0045,0.05500000000000001,0.8539439159001001
Combo_005.csv,0.005,0.05500000000000001,0.8497714210074999
Combo_005.csv,0.0055,0.05500000000000001,0.8544694382622001
Combo_005.csv,0.006,0.05500000000000001,0.8620913904936
Combo_005.csv,0.0065,0.05500000000000001,0.8636812528202
Combo_005.csv,0.007,0.05500000000000001,0.8673035466311001
Combo_005.csv,0.0075,0.05500000000000001,0.8635700867035998
Combo_005.csv,0.008,0.05500000000000001,0.8579114422973999
Combo_005.csv,0.0085,0.05500000000000001,0.8676033163505
Combo_005.csv,0.009,0.05500000000000001,0.8648964500886
Combo_005.csv,0.0095,0.05500000000000001,0.8742841612628001
Combo_006.csv,1e-05,0.05500000000000001,0.6636671031972
Combo_006.csv,1.5e-05,0.05500000000000001,0.6798083463884
Combo_006.csv,2e-05,0.05500000000000001,0.6845437155059001
Combo_006.csv,3e-05,0.05500000000000001,0.7010339466552
Combo_006.csv,4e-05,0.05500000000000001,0.7130663822512
Combo_006.csv,5e-05,0.05500000000000001,0.7256528614983999
Combo_006.csv,6e-05,0.05500000000000001,0.7210379996835
Combo_006.csv,7e-05,0.05500000000000001,0.7246620976342
Combo_006.csv,8e-05,0.05500000000000001,0.7384209328762
Combo_006.csv,9e-05,0.05500000000000001,0.7399309027331001
Combo_006.csv,0.0001,0.05500000000000001,0.748633059129
Combo_006.csv,0.0005,0.05500000000000001,0.7980275354897
Combo_006.csv,0.001,0.05500000000000001,0.8245191692887002
Combo_006.csv,0.0015,0.05500000000000001,0.8320433144982001
Combo_006.csv,0.002,0.05500000000000001,0.8439791660907
Combo_006.csv,0.0025,0.05500000000000001,0.8472692964625999
Combo_006.csv,0.003,0.05500000000000001,0.84961754664
Combo_006.csv,0.0035,0.05500000000000001,0.8605571152196999
Combo_006.csv,0.004,0.05500000000000001,0.8649389865853999
Combo_006.csv,0.0045,0.05500000000000001,0.8619357937989001
Combo_006.csv,0.005,0.05500000000000001,0.863569871624
Combo_006.csv,0.0055,0.05500000000000001,0.866552539995
Combo_006.csv,0.006,0.05500000000000001,0.8648511211138
Combo_006.csv,0.0065,0.05500000000000001,0.8714885687032
Combo_006.csv,0.007,0.05500000000000001,0.8742475769795
Combo_006.csv,0.0075,0.05500000000000001,0.8734842646026
Combo_006.csv,0.008,0.05500000000000001,0.8718380964532001
Combo_006.csv,0.0085,0.05500000000000001,0.8827717588142001
Combo_006.csv,0.009,0.05500000000000001,0.8789006281855001
Combo_006.csv,0.0095,0.05500000000000001,0.8796977415386001
Combo_007.csv,1e-05,0.05500000000000001,0.09693086601413001
Combo_007.csv,1.5e-05,0.05500000000000001,0.17718623358419
Combo_007.csv,2e-05,0.05500000000000001,0.23213178449939803
Combo_007.csv,3e-05,0.05500000000000001,0.273531953711679
Combo_007.csv,4e-05,0.05500000000000001,0.305814067430162
Combo_007.csv,5e-05,0.05500000000000001,0.34440071530473004
Combo_007.csv,6e-05,0.05500000000000001,0.41223401216797706
Combo_007.csv,7e-05,0.05500000000000001,0.40120316231340797
Combo_007.csv,8e-05,0.05500000000000001,0.44711431514928
Combo_007.csv,9e-05,0.05500000000000001,0.456652896699728
Combo_007.csv,0.0001,0.05500000000000001,0.457602090786607
Combo_007.csv,0.0005,0.05500000000000001,0.69209651315944
Combo_007.csv,0.001,0.05500000000000001,0.7876964624079001
Combo_007.csv,0.0015,0.05500000000000001,0.8220503000971
Combo_007.csv,0.002,0.05500000000000001,0.8441264589417999
Combo_007.csv,0.0025,0.05500000000000001,0.8479664528095
Combo_007.csv,0.003,0.05500000000000001,0.8659074262208
Combo_007.csv,0.0035,0.05500000000000001,0.8812533544478999
Combo_007.csv,0.004,0.05500000000000001,0.8865556146936999
Combo_007.csv,0.0045,0.05500000000000001,0.8903985684484998
Combo_007.csv,0.005,0.05500000000000001,0.8892801981373
Combo_007.csv,0.0055,0.05500000000000001,0.9052394137183999
Combo_007.csv,0.006,0.05500000000000001,0.9097466423427999
Combo_007.csv,0.0065,0.05500000000000001,0.9135653601563
Combo_007.csv,0.007,0.05500000000000001,0.9155876792104001
Combo_007.csv,0.0075,0.05500000000000001,0.9154861181020999
Combo_007.csv,0.008,0.05500000000000001,0.9205733561287
Combo_007.csv,0.0085,0.05500000000000001,0.9219118577286001
Combo_007.csv,0.009,0.05500000000000001,0.9243544209888
Combo_007.csv,0.0095,0.05500000000000001,0.9299563346502
Combo_008.csv,1e-05,0.05500000000000001,0.14457160733066302
Combo_008.csv,1.5e-05,0.05500000000000001,0.19686192098167
Combo_008.csv,2e-05,0.05500000000000001,0.29329902106368
Combo_008.csv,3e-05,0.05500000000000001,0.34877231998283
Combo_008.csv,4e-05,0.05500000000000001,0.380060792580667
Combo_008.csv,5e-05,0.05500000000000001,0.43124815565145
Combo_008.csv,6e-05,0.05500000000000001,0.44826780499565
Combo_008.csv,7e-05,0.05500000000000001,0.4929445497722201
Combo_008.csv,8e-05,0.05500000000000001,0.51853678368044
Combo_008.csv,9e-05,0.05500000000000001,0.52887688430377
Combo_008.csv,0.0001,0.05500000000000001,0.53438964763374
Combo_008.csv,0.0005,0.05500000000000001,0.7461690542331
Combo_008.csv,0.001,0.05500000000000001,0.8169426618775999
Combo_008.csv,0.0015,0.05500000000000001,0.8564124126014001
Combo_008.csv,0.002,0.05500000000000001,0.8779635826971
Combo_008.csv,0.0025,0.05500000000000001,0.8822538950741
Combo_008.csv,0.003,0.05500000000000001,0.9015960302739
Combo_008.csv,0.0035,0.05500000000000001,0.9032659535477998
Combo_008.csv,0.004,0.05500000000000001,0.9105497520297
Combo_008.csv,0.0045,0.05500000000000001,0.9139290450349
Combo_008.csv,0.005,0.05500000000000001,0.9192142293576
Combo_008.csv,0.0055,0.05500000000000001,0.9215721642744998
Combo_008.csv,0.006,0.05500000000000001,0.9233642711204
Combo_008.csv,0.0065,0.05500000000000001,0.9303925965522
Combo_008.csv,0.007,0.05500000000000001,0.9329003192309001
Combo_008.csv,0.0075,0.05500000000000001,0.9310777363572
Combo_008.csv,0.008,0.05500000000000001,0.9361294565369
Combo_008.csv,0.0085,0.05500000000000001,0.9374427462420002
Combo_008.csv,0.009,0.05500000000000001,0.9405958045423997
Combo_008.csv,0.0095,0.05500000000000001,0.9436239404211
Combo_009.csv,1e-05,0.05500000000000001,0.12931432748289
Combo_009.csv,1.5e-05,0.05500000000000001,0.17308740357925598
Combo_009.csv,2e-05,0.05500000000000001,0.261927398218586
Combo_009.csv,3e-05,0.05500000000000001,0.30308740415435
Combo_009.csv,4e-05,0.05500000000000001,0.3587826943791
Combo_009.csv,5e-05,0.05500000000000001,0.385208937535668
Combo_009.csv,6e-05,0.05500000000000001,0.43448468582285693
Combo_009.csv,7e-05,0.05500000000000001,0.444131532326628
Combo_009.csv,8e-05,0.05500000000000001,0.495402440766851
Combo_009.csv,9e-05,0.05500000000000001,0.49264427412955697
Combo_009.csv,0.0001,0.05500000000000001,0.499227278609219
Combo_009.csv,0.0005,0.05500000000000001,0.7335699393374001
Combo_009.csv,0.001,0.05500000000000001,0.8152722652682
Combo_009.csv,0.0015,0.05500000000000001,0.8304157622841
Combo_009.csv,0.002,0.05500000000000001,0.8609633361483999
Combo_009.csv,0.0025,0.05500000000000001,0.8771685931574
Combo_009.csv,0.003,0.05500000000000001,0.8857641757786
Combo_009.csv,0.0035,0.05500000000000001,0.8961917292997998
Combo_009.csv,0.004,0.05500000000000001,0.8994717247469002
Combo_009.csv,0.0045,0.05500000000000001,0.9023155200411
Combo_009.csv,0.005,0.05500000000000001,0.9081064637628
Combo_009.csv,0.0055,0.05500000000000001,0.9158635734099001
Combo_009.csv,0.006,0.05500000000000001,0.9195528367342
Combo_009.csv,0.0065,0.05500000000000001,0.9207733577197998
Combo_009.csv,0.007,0.05500000000000001,0.9219463096096
Combo_009.csv,0.0075,0.05500000000000001,0.9247941114927001
Combo_009.csv,0.008,0.05500000000000001,0.9260479425584001
Combo_009.csv,0.0085,0.05500000000000001,0.9299513366749
Combo_009.csv,0.009,0.05500000000000001,0.9336904725954
Combo_009.csv,0.0095,0.05500000000000001,0.9339279936364999
Combo_010.csv,1e-05,0.05500000000000001,0.4687750332705001
Combo_010.csv,1.5e-05,0.05500000000000001,0.4960398629038
Combo_010.csv,2e-05,0.05500000000000001,0.5157460714699
Combo_010.csv,3e-05,0.05500000000000001,0.5267191529273001
Combo_010.csv,4e-05,0.05500000000000001,0.5304190283975
Combo_010.csv,5e-05,0.05500000000000001,0.5547470271305001
Combo_010.csv,6e-05,0.05500000000000001,0.5472760000101
Combo_010.csv,7e-05,0.05500000000000001,0.567541856281
Combo_010.csv,8e-05,0.05500000000000001,0.5741762984922
Combo_010.csv,9e-05,0.05500000000000001,0.5686506935233
Combo_010.csv,0.0001,0.05500000000000001,0.5844983327978001
Combo_010.csv,0.0005,0.05500000000000001,0.6539902117399
Combo_010.csv,0.001,0.05500000000000001,0.6910538003704001
Combo_010.csv,0.0015,0.05500000000000001,0.6972293428680001
Combo_010.csv,0.002,0.05500000000000001,0.7075995869573
Combo_010.csv,0.0025,0.05500000000000001,0.7302150651695001
Combo_010.csv,0.003,0.05500000000000001,0.7263168027442
Combo_010.csv,0.0035,0.05500000000000001,0.7344278547319001
Combo_010.csv,0.004,0.05500000000000001,0.7464821993581999
Combo_010.csv,0.0045,0.05500000000000001,0.7526529103472999
Combo_010.csv,0.005,0.05500000000000001,0.7444845502773
Combo_010.csv,0.0055,0.05500000000000001,0.7563272254683
Combo_010.csv,0.006,0.05500000000000001,0.7636564419002
Combo_010.csv,0.0065,0.05500000000000001,0.7701837964034
Combo_010.csv,0.007,0.05500000000000001,0.7648962481628999
Combo_010.csv,0.0075,0.05500000000000001,0.7689220148396
Combo_010.csv,0.008,0.05500000000000001,0.7782000597859
Combo_010.csv,0.0085,0.05500000000000001,0.7749876549814
Combo_010.csv,0.009,0.05500000000000001,0.7747608199799
Combo_010.csv,0.0095,0.05500000000000001,0.7820948294427
Combo_011.csv,1e-05,0.05500000000000001,0.22047255924229997
Combo_011.csv,1.5e-05,0.05500000000000001,0.2569154991615
Combo_011.csv,2e-05,0.05500000000000001,0.2775676215024
Combo_011.csv,3e-05,0.05500000000000001,0.305750427943
Combo_011.csv,4e-05,0.05500000000000001,0.3298375253568
Combo_011.csv,5e-05,0.05500000000000001,0.3638576306404
Combo_011.csv,6e-05,0.05500000000000001,0.36585735013609993
Combo_011.csv,7e-05,0.05500000000000001,0.3869961517949
Combo_011.csv,8e-05,0.05500000000000001,0.3711388085482
Combo_011.csv,9e-05,0.05500000000000001,0.3844695757408
Combo_011.csv,0.0001,0.05500000000000001,0.40486918021560003
Combo_011.csv,0.0005,0.05500000000000001,0.5371623505387
Combo_011.csv,0.001,0.05500000000000001,0.5956107795930999
Combo_011.csv,0.0015,0.05500000000000001,0.6315511356333
Combo_011.csv,0.002,0.05500000000000001,0.6523852705679001
Combo_011.csv,0.0025,0.05500000000000001,0.6724808351661999
Combo_011.csv,0.003,0.05500000000000001,0.6769300842685999
Combo_011.csv,0.0035,0.05500000000000001,0.6874838506233998
Combo_011.csv,0.004,0.05500000000000001,0.6968132661245999
Combo_011.csv,0.0045,0.05500000000000001,0.7202723027522
Combo_011.csv,0.005,0.05500000000000001,0.7252560762606
Combo_011.csv,0.0055,0.05500000000000001,0.7216355930767
Combo_011.csv,0.006,0.05500000000000001,0.7180026900147001
Combo_011.csv,0.0065,0.05500000000000001,0.7339721478037
Combo_011.csv,0.007,0.05500000000000001,0.7297321875859
Combo_011.csv,0.0075,0.05500000000000001,0.7430167082012
Combo_011.csv,0.008,0.05500000000000001,0.7428587181501
Combo_011.csv,0.0085,0.05500000000000001,0.7541723842776001
Combo_011.csv,0.009,0.05500000000000001,0.7536337975526001
Combo_011.csv,0.0095,0.05500000000000001,0.7549252240995
Combo_012.csv,1e-05,0.05500000000000001,0.27100998882250005
Combo_012.csv,1.5e-05,0.05500000000000001,0.3046948836011
Combo_012.csv,2e-05,0.05500000000000001,0.3131171151228
Combo_012.csv,3e-05,0.05500000000000001,0.34460596012649997
Combo_012.csv,4e-05,0.05500000000000001,0.34346304579349995
Combo_012.csv,5e-05,0.05500000000000001,0.3571248567946
Combo_012.csv,6e-05,0.05500000000000001,0.36027181820110005
Combo_012.csv,7e-05,0.05500000000000001,0.38098264481829996
Combo_012.csv,8e-05,0.05500000000000001,0.39169285811130006
Combo_012.csv,9e-05,0.05500000000000001,0.4034477052792001
Combo_012.csv,0.0001,0.05500000000000001,0.39667749984010003
Combo_012.csv,0.0005,0.05500000000000001,0.4968771321106999
Combo_012.csv,0.001,0.05500000000000001,0.5364855952813999
Combo_012.csv,0.0015,0.05500000000000001,0.5760664727613001
Combo_012.csv,0.002,0.05500000000000001,0.5831305870825
Combo_012.csv,0.0025,0.05500000000000001,0.6020790801255
Combo_012.csv,0.003,0.05500000000000001,0.6139696263336001
Combo_012.csv,0.0035,0.05500000000000001,0.6191504422439
Combo_012.csv,0.004,0.05500000000000001,0.6181744701972999
Combo_012.csv,0.0045,0.05500000000000001,0.6327893838355
Combo_012.csv,0.005,0.05500000000000001,0.6468861017713
Combo_012.csv,0.0055,0.05500000000000001,0.6637907804720999
Combo_012.csv,0.006,0.05500000000000001,0.6513558638003
Combo_012.csv,0.0065,0.05500000000000001,0.6565256694102001
Combo_012.csv,0.007,0.05500000000000001,0.6790911466895
Combo_012.csv,0.0075,0.05500000000000001,0.6736105616289999
Combo_012.csv,0.008,0.05500000000000001,0.6699939124958999
Combo_012.csv,0.0085,0.05500000000000001,0.6742728402072
Combo_012.csv,0.009,0.05500000000000001,0.6899740292659999
Combo_012.csv,0.0095,0.05500000000000001,0.675162517728
Combo_013.csv,1e-05,0.05500000000000001,0.6496046181593
Combo_013.csv,1.5e-05,0.05500000000000001,0.6647437086996
Combo_013.csv,2e-05,0.05500000000000001,0.6851794626169
Combo_013.csv,3e-05,0.05500000000000001,0.7020414806369001
Combo_013.csv,4e-05,0.05500000000000001,0.7101790796884999
Combo_013.csv,5e-05,0.05500000000000001,0.7226175049193999
Combo_013.csv,6e-05,0.05500000000000001,0.7241229937064999
Combo_013.csv,7e-05,0.05500000000000001,0.7480944928678
Combo_013.csv,8e-05,0.05500000000000001,0.7527584557796
Combo_013.csv,9e-05,0.05500000000000001,0.7511428299564
Combo_013.csv,0.0001,0.05500000000000001,0.7587327124489999
Combo_013.csv,0.0005,0.05500000000000001,0.8245180037377
Combo_013.csv,0.001,0.05500000000000001,0.8520810991221
Combo_013.csv,0.0015,0.05500000000000001,0.8614872597550999
Combo_013.csv,0.002,0.05500000000000001,0.8677378875688001
Combo_013.csv,0.0025,0.05500000000000001,0.8746848444747
Combo_013.csv,0.003,0.05500000000000001,0.8728450231399
Combo_013.csv,0.0035,0.05500000000000001,0.8792462097189
Combo_013.csv,0.004,0.05500000000000001,0.8859442675964001
Combo_013.csv,0.0045,0.05500000000000001,0.8852724963962
Combo_013.csv,0.005,0.05500000000000001,0.892957873229
Combo_013.csv,0.0055,0.05500000000000001,0.8907353724157998
Combo_013.csv,0.006,0.05500000000000001,0.8942428024822
Combo_013.csv,0.0065,0.05500000000000001,0.8986005453846999
Combo_013.csv,0.007,0.05500000000000001,0.9006203469385999
Combo_013.csv,0.0075,0.05500000000000001,0.9009565598319
Combo_013.csv,0.008,0.05500000000000001,0.9010110803280998
Combo_013.csv,0.0085,0.05500000000000001,0.9024364122583999
Combo_013.csv,0.009,0.05500000000000001,0.9039749553570999
Combo_013.csv,0.0095,0.05500000000000001,0.9103360562284
Combo_014.csv,1e-05,0.05500000000000001,0.7134706020152999
Combo_014.csv,1.5e-05,0.05500000000000001,0.7235257421061
Combo_014.csv,2e-05,0.05500000000000001,0.7408686487058
Combo_014.csv,3e-05,0.05500000000000001,0.7564903286264001
Combo_014.csv,4e-05,0.05500000000000001,0.7552465344780999
Combo_014.csv,5e-05,0.05500000000000001,0.7612792533435
Combo_014.csv,6e-05,0.05500000000000001,0.7740775689793001
Combo_014.csv,7e-05,0.05500000000000001,0.7769397178739
Combo_014.csv,8e-05,0.05500000000000001,0.7815569597111
Combo_014.csv,9e-05,0.05500000000000001,0.7808038728615
Combo_014.csv,0.0001,0.05500000000000001,0.7886685416454
Combo_014.csv,0.0005,0.05500000000000001,0.8336968880496001
Combo_014.csv,0.001,0.05500000000000001,0.8503269733713001
Combo_014.csv,0.0015,0.05500000000000001,0.8698633845318
Combo_014.csv,0.002,0.05500000000000001,0.8689356489176999
Combo_014.csv,0.0025,0.05500000000000001,0.8799000328616
Combo_014.csv,0.003,0.05500000000000001,0.8763708656916
Combo_014.csv,0.0035,0.05500000000000001,0.8846383357714
Combo_014.csv,0.004,0.05500000000000001,0.8869713580339
Combo_014.csv,0.0045,0.05500000000000001,0.8890690951917
Combo_014.csv,0.005,0.05500000000000001,0.8913796243269999
Combo_014.csv,0.0055,0.05500000000000001,0.8943139341350002
Combo_014.csv,0.006,0.05500000000000001,0.8992452924962
Combo_014.csv,0.0065,0.05500000000000001,0.8958238352890001
Combo_014.csv,0.007,0.05500000000000001,0.8989211963185
Combo_014.csv,0.0075,0.05500000000000001,0.8982312803577001
Combo_014.csv,0.008,0.05500000000000001,0.8995940713086998
Combo_014.csv,0.0085,0.05500000000000001,0.9039172256707999
Combo_014.csv,0.009,0.05500000000000001,0.903089222825
Combo_014.csv,0.0095,0.05500000000000001,0.9044026495871
Combo_015.csv,1e-05,0.05500000000000001,0.5637870592854
Combo_015.csv,1.5e-05,0.05500000000000001,0.5852594307379001
Combo_015.csv,2e-05,0.05500000000000001,0.6017621161862999
Combo_015.csv,3e-05,0.05500000000000001,0.6177953933911999
Combo_015.csv,4e-05,0.05500000000000001,0.6334609269693999
Combo_015.csv,5e-05,0.05500000000000001,0.6417544569982001
Combo_015.csv,6e-05,0.05500000000000001,0.6542086348264999
Combo_015.csv,7e-05,0.05500000000000001,0.6583848601364999
Combo_015.csv,8e-05,0.05500000000000001,0.6657354419679999
Combo_015.csv,9e-05,0.05500000000000001,0.6633319991696001
Combo_015.csv,0.0001,0.05500000000000001,0.6708751221322
Combo_015.csv,0.0005,0.05500000000000001,0.750538818265
Combo_015.csv,0.001,0.05500000000000001,0.7787378078230001
Combo_015.csv,0.0015,0.05500000000000001,0.7915865882772001
Combo_015.csv,0.002,0.05500000000000001,0.8039029791818001
Combo_015.csv,0.0025,0.05500000000000001,0.8074107525
Combo_015.csv,0.003,0.05500000000000001,0.8191820236613999
Combo_015.csv,0.0035,0.05500000000000001,0.8259539823673
Combo_015.csv,0.004,0.05500000000000001,0.8234922289699
Combo_015.csv,0.0045,0.05500000000000001,0.8324633558629999
Combo_015.csv,0.005,0.05500000000000001,0.843446734594
Combo_015.csv,0.0055,0.05500000000000001,0.8397713263907001
Combo_015.csv,0.006,0.05500000000000001,0.843816154764
Combo_015.csv,0.0065,0.05500000000000001,0.8420233566899
Combo_015.csv,0.007,0.05500000000000001,0.8534968492264001
Combo_015.csv,0.0075,0.05500000000000001,0.8513448855327999
Combo_015.csv,0.008,0.05500000000000001,0.8470813576169001
